Date (UTC),160_to_161.delta,MacVim.dmg
2023-09-13 10:02:02,8260,91357
2023-09-14 03:53:33,8260,91358
2023-09-15 03:53:20,8260,91358
2023-09-16 03:53:19,8260,91358
2023-09-17 03:53:24,8260,91358
2023-09-18 03:53:18,8260,91358
2023-09-19 03:53:16,8261,91360
2023-09-20 03:53:34,8261,91360
2023-09-21 03:53:44,8261,91360
2023-09-22 03:53:16,8261,91360
2023-09-23 03:53:31,8261,91360
2023-09-24 03:53:32,8261,91360
2023-09-25 03:53:28,8261,91360
2023-09-26 03:53:20,8261,91360
2023-09-27 03:53:10,8261,91360
2023-09-28 03:53:33,8261,91360
2023-09-29 03:53:30,8261,91360
2023-09-30 03:53:27,8261,91360
2023-10-01 03:53:29,8261,91360
2023-10-02 03:53:14,8261,91360
2023-10-03 03:53:16,8263,91361
2023-10-04 03:53:30,8263,91361
2023-10-05 03:53:25,8263,91361
2023-10-06 03:53:20,8263,91361
2023-10-07 03:53:14,8263,91361
2023-10-08 03:53:16,8263,91361
2023-10-09 03:53:17,8263,91361
2023-10-10 03:53:18,8263,91361
2023-10-11 03:53:26,8263,91361
2023-10-12 03:53:18,8263,91361
2023-10-13 03:53:22,8263,91361
2023-10-14 03:53:26,8263,91362
2023-10-15 03:53:25,8263,91362
2023-10-16 03:53:17,8263,91362
2023-10-17 03:53:22,8263,91362
2023-10-18 03:53:22,8263,91362
2023-10-19 03:53:23,8263,91362
2023-10-20 03:53:33,8263,91362
2023-10-21 03:53:18,8263,91362
2023-10-21 06:45:03,8263,91362
2023-10-21 08:05:32,8263,91362
2023-10-21 22:05:57,8263,91362
2023-10-22 03:53:31,8263,91362
2023-10-23 03:53:21,8263,91362
2023-10-24 03:53:18,8263,91363
2023-10-25 03:53:20,8263,91363
2023-10-26 03:53:13,8263,91363
2023-10-27 03:53:28,8263,91363
2023-10-28 03:53:19,8263,91363
2023-10-29 03:53:14,8263,91363
2023-10-30 03:53:22,8263,91363
2023-10-31 03:53:31,8263,91363
2023-11-01 03:53:40,8263,91363
2023-11-02 03:53:14,8263,91363
2023-11-03 03:53:37,8263,91363
2023-11-04 03:53:22,8263,91363
2023-11-05 03:53:17,8263,91363
2023-11-06 03:53:11,8263,91363
2023-11-07 03:53:12,8263,91363
2023-11-08 03:53:26,8263,91363
2023-11-09 03:53:17,8263,91363
2023-11-10 03:53:36,8263,91363
2023-11-11 03:53:15,8263,91363
2023-11-12 03:53:25,8263,91363
2023-11-13 03:53:37,8263,91363
2023-11-14 03:53:27,8263,91363
2023-11-15 03:53:31,8263,91363
2023-11-16 03:53:15,8263,91363
2023-11-17 03:53:21,8263,91363
2023-11-18 03:53:17,8263,91363
2023-11-19 03:53:20,8263,91363
2023-11-20 03:53:25,8263,91363
2023-11-21 03:53:24,8263,91363
2023-11-22 03:53:31,8265,91363
2023-11-23 03:53:25,8265,91363
2023-11-24 03:53:20,8265,91363
2023-11-25 03:53:33,8265,91363
2023-11-26 03:53:20,8265,91363
2023-11-27 03:53:12,8265,91363
2023-11-28 03:53:21,8265,91363
2023-11-29 03:53:13,8265,91363
2023-11-30 03:53:16,8265,91364
2023-12-01 03:53:17,8265,91364
2023-12-02 03:53:19,8265,91364
2023-12-03 03:53:16,8265,91364
2023-12-04 03:53:26,8265,91364
2023-12-05 03:53:33,8265,91364
2023-12-06 03:53:12,8265,91365
2023-12-07 03:53:24,8265,91365
2023-12-08 03:53:12,8265,91365
2023-12-09 03:53:18,8265,91365
2023-12-10 03:53:21,8265,91365
2023-12-11 03:53:13,8265,91365
2023-12-12 03:53:18,8265,91365
2023-12-13 03:53:17,8265,91365
2023-12-14 03:53:11,8266,91365
2023-12-15 03:53:26,8266,91365
2023-12-16 03:53:33,8266,91365
2023-12-17 03:53:26,8266,91365
2023-12-18 03:53:18,8266,91365
2023-12-19 03:53:36,8266,91365
2023-12-20 03:53:32,8266,91365
2023-12-21 03:53:36,8266,91365
2023-12-22 03:53:27,8266,91365
2023-12-23 03:53:10,8266,91365
2023-12-24 03:53:24,8266,91365
2023-12-25 03:53:32,8266,91365
2023-12-26 03:53:22,8266,91365
2023-12-27 03:53:19,8266,91365
2023-12-28 03:53:11,8266,91365
2023-12-29 03:53:15,8266,91365
2023-12-30 03:53:28,8266,91365
2023-12-31 03:53:18,8266,91365
2024-01-01 03:53:26,8266,91365
2024-01-02 03:53:28,8266,91365
2024-01-03 03:53:13,8266,91365
2024-01-04 03:53:27,8266,91365
2024-01-05 03:53:22,8266,91365
2024-01-05 06:07:20,8266,91365
2024-01-05 07:17:35,8266,91365
2024-01-05 14:22:13,8266,91365
2024-01-05 18:55:22,8266,91365
2024-01-05 22:47:37,8266,91365
2024-01-06 00:55:52,8266,91365
2024-01-06 03:53:13,8266,91365
2024-01-07 01:23:07,8266,91365
2024-01-07 03:53:15,8266,91365
2024-01-08 03:53:21,8266,91365
2024-01-09 03:53:20,8266,91365
2024-01-10 03:53:18,8266,91365
2024-01-11 03:53:29,8266,91365
2024-01-12 03:53:12,8266,91365
2024-01-13 03:53:20,8266,91365
2024-01-14 03:53:19,8266,91365
2024-01-15 03:53:37,8266,91365
2024-01-16 03:53:10,8266,91365
2024-01-17 03:53:26,8266,91365
2024-01-18 03:53:37,8266,91365
2024-01-19 03:53:19,8266,91365
2024-01-20 03:53:16,8266,91365
2024-01-21 03:53:17,8266,91365
2024-01-22 03:53:23,8266,91365
2024-01-23 03:53:39,8266,91365
2024-01-24 03:53:17,8266,91365
2024-01-25 03:53:27,8266,91365
2024-01-26 03:53:24,8266,91365
2024-01-27 03:53:18,8266,91365
2024-01-28 03:53:14,8266,91365
2024-01-29 03:53:12,8266,91365
2024-01-30 03:53:30,8266,91365
2024-01-31 03:53:33,8266,91365
2024-02-01 03:53:22,8266,91365
2024-02-02 03:53:19,8266,91365
2024-02-03 03:53:31,8266,91365
2024-02-04 03:53:21,8266,91365
2024-02-05 03:53:21,8266,91365
2024-02-06 03:53:24,8266,91365
2024-02-07 03:53:31,8266,91365
2024-02-08 03:53:21,8266,91365
2024-02-09 03:53:23,8266,91365
2024-02-10 03:53:26,8266,91365
2024-02-11 03:53:21,8266,91365
2024-02-12 03:53:28,8266,91365
2024-02-13 03:53:14,8266,91365
2024-02-14 03:53:17,8266,91365
2024-02-15 03:53:15,8266,91365
2024-02-16 03:53:31,8266,91365
2024-02-17 03:53:20,8266,91365
2024-02-18 03:53:31,8266,91365
2024-02-19 03:53:23,8266,91365
2024-02-20 03:53:34,8266,91365
2024-02-21 03:53:29,8266,91365
2024-02-22 03:53:12,8266,91365
2024-02-23 03:55:09,8266,91365
2024-02-24 03:53:17,8266,91365
2024-02-25 03:53:11,8266,91365
2024-02-26 03:53:25,8266,91365
2024-02-27 03:53:20,8266,91365
2024-02-28 03:53:12,8266,91365
2024-02-29 03:53:12,8266,91365
2024-03-01 03:53:27,8266,91365
2024-03-02 03:53:09,8266,91365
2024-03-03 03:53:13,8266,91365
2024-03-04 04:02:39,8266,91365
2024-03-05 03:53:13,8266,91365
2024-03-06 03:53:20,8266,91366
2024-03-07 03:53:31,8266,91366
2024-03-08 03:53:32,8266,91366
2024-03-09 03:53:28,8267,91366
2024-03-10 03:53:21,8268,91366
2024-03-11 03:53:16,8269,91366
2024-03-12 03:53:18,8269,91366
2024-03-13 03:53:18,8269,91366
2024-03-14 03:53:25,8269,91366
2024-03-15 03:53:17,8269,91366
2024-03-16 03:53:19,8269,91366
2024-03-17 03:53:12,8269,91366
2024-03-18 03:53:30,8269,91366
2024-03-19 03:53:33,8269,91366
2024-03-20 03:53:22,8269,91366
2024-03-21 03:53:12,8269,91366
2024-03-22 03:53:21,8269,91366
2024-03-23 03:53:11,8269,91366
2024-03-24 03:53:25,8269,91366
2024-03-25 03:53:33,8269,91366
2024-03-26 03:53:13,8269,91366
2024-03-27 03:53:14,8269,91366
2024-03-28 03:53:32,8269,91366
2024-03-29 03:53:29,8269,91366
2024-03-30 03:53:18,8269,91366
2024-03-31 03:53:11,8269,91366
2024-04-01 03:53:23,8269,91366
2024-04-02 03:53:31,8269,91366
2024-04-03 03:53:14,8269,91366
2024-04-04 03:53:10,8269,91366
2024-04-05 03:53:13,8269,91366
2024-04-06 03:53:14,8269,91366
2024-04-07 03:53:26,8269,91366
2024-04-08 03:53:15,8269,91366
2024-04-09 03:53:14,8269,91366
2024-04-10 03:53:33,8269,91366
2024-04-11 03:53:36,8269,91366
2024-04-12 03:53:11,8269,91366
2024-04-13 03:53:10,8269,91366
2024-04-14 04:01:59,8269,91366
2024-04-15 04:23:16,8269,91366
2024-04-16 03:53:35,8269,91366
2024-04-17 03:53:16,8269,91366
2024-04-18 03:53:37,8269,91366
2024-04-19 03:53:19,8269,91366
2024-04-20 03:53:37,8269,91366
2024-04-21 03:53:20,8269,91366
2024-04-22 03:53:15,8269,91366
2024-04-23 03:53:15,8269,91366
2024-04-24 03:53:12,8269,91366
2024-04-25 03:53:28,8269,91366
2024-04-26 03:53:18,8269,91366
2024-04-27 03:53:16,8269,91366
2024-04-28 03:53:16,8269,91366
2024-04-29 03:53:19,8269,91366
2024-04-30 03:53:33,8269,91366
2024-05-01 03:53:14,8269,91366
2024-05-02 03:53:22,8269,91366
2024-05-03 03:53:19,8269,91367
2024-05-04 03:53:25,8269,91367
2024-05-05 03:53:31,8269,91367
2024-05-06 03:53:27,8269,91367
2024-05-07 03:53:52,8269,91367
2024-05-08 03:53:12,8269,91367
2024-05-09 03:53:17,8269,91367
2024-05-10 03:53:30,8269,91367
2024-05-11 03:53:22,8269,91367
2024-05-12 03:53:11,8269,91368
2024-05-13 03:53:19,8269,91368
2024-05-14 03:53:18,8269,91368
2024-05-15 03:53:26,8269,91368
2024-05-16 03:53:33,8269,91368
2024-05-17 03:53:28,8269,91368
2024-05-18 03:53:28,8269,91368
2024-05-19 03:53:16,8269,91368
2024-05-20 03:53:19,8269,91368
2024-05-21 03:53:26,8269,91368
2024-05-22 03:53:25,8269,91368
2024-05-23 03:53:33,8269,91368
2024-05-24 03:53:22,8269,91368
2024-05-25 03:53:20,8269,91368
2024-05-26 03:53:15,8269,91368
2024-05-27 03:53:24,8269,91368
2024-05-28 03:53:24,8269,91368
2024-05-29 03:53:11,8269,91368
2024-05-30 03:53:24,8269,91368
2024-05-31 03:53:13,8269,91368
2024-06-01 03:53:19,8269,91368
2024-06-02 03:53:23,8269,91368
2024-06-03 03:53:19,8269,91368
2024-06-04 03:53:23,8269,91368
2024-06-05 03:53:27,8269,91368
2024-06-06 03:53:35,8269,91368
2024-06-07 03:53:13,8269,91368
2024-06-08 03:53:30,8269,91368
2024-06-09 03:53:25,8269,91368
2024-06-10 03:53:13,8269,91368
2024-06-11 03:53:37,8269,91368
2024-06-12 03:53:30,8269,91368
2024-06-13 03:53:29,8269,91368
2024-06-14 03:53:23,8269,91368
2024-06-15 03:53:19,8269,91368
2024-06-16 03:53:27,8269,91368
2024-06-17 03:53:13,8269,91368
2024-06-18 03:53:11,8269,91368
2024-06-19 03:53:13,8269,91368
2024-06-20 03:53:28,8269,91368
2024-06-21 03:53:22,8269,91368
2024-06-22 03:53:27,8269,91368
2024-06-23 03:53:22,8269,91368
2024-06-24 03:53:12,8269,91368
2024-06-25 03:53:21,8269,91368
2024-06-26 03:53:19,8269,91368
2024-06-27 03:53:18,8269,91368
2024-06-28 03:53:26,8269,91368
2024-06-29 03:53:35,8269,91368
2024-06-30 03:53:24,8269,91368
2024-07-01 03:53:19,8269,91368
2024-07-02 03:53:17,8269,91368
2024-07-03 03:53:33,8270,91369
2024-07-04 03:53:09,8270,91369
2024-07-05 03:53:21,8270,91369
2024-07-06 03:53:14,8270,91369
2024-07-07 03:53:29,8270,91369
2024-07-08 03:53:16,8270,91369
2024-07-09 03:53:24,8270,91369
2024-07-10 03:53:23,8270,91369
2024-07-11 03:53:34,8270,91369
2024-07-12 03:53:30,8270,91369
2024-07-13 03:53:27,8270,91369
2024-07-14 03:53:29,8270,91369
2024-07-15 03:53:10,8270,91369
2024-07-16 03:53:27,8270,91369
2024-07-17 03:53:26,8270,91369
2024-07-18 03:53:12,8270,91369
2024-07-19 03:53:30,8270,91369
2024-07-20 03:53:12,8270,91369
2024-07-21 03:53:34,8270,91369
2024-07-22 03:53:28,8270,91369
2024-07-23 03:53:11,8270,91369
2024-07-24 03:53:27,8270,91369
2024-07-25 03:53:11,8270,91369
2024-07-26 03:53:14,8270,91369
2024-07-27 03:53:13,8270,91369
2024-07-28 03:53:25,8270,91369
2024-07-29 03:53:33,8270,91369
2024-07-30 03:53:21,8270,91369
2024-07-31 03:53:11,8270,91369
2024-08-01 03:53:27,8270,91369
2024-08-02 03:53:22,8270,91369
2024-08-03 03:53:30,8270,91369
2024-08-04 03:53:30,8270,91369
2024-08-05 03:53:30,8270,91369
2024-08-06 03:53:20,8270,91369
2024-08-07 03:53:12,8270,91369
2024-08-08 03:53:28,8270,91369
2024-08-09 03:53:11,8270,91369
2024-08-10 03:53:34,8270,91369
2024-08-11 03:53:12,8270,91369
2024-08-12 03:53:31,8270,91369
2024-08-13 03:53:19,8270,91369
2024-08-14 03:53:19,8270,91369
2024-08-15 03:53:34,8270,91369
2024-08-16 03:53:29,8270,91369
2024-08-17 03:53:26,8270,91369
2024-08-18 03:53:21,8270,91369
2024-08-19 03:53:20,8270,91369
2024-08-20 03:53:34,8270,91369
2024-08-21 03:53:31,8270,91369
2024-08-22 03:53:20,8270,91369
2024-08-23 03:53:29,8270,91369
2024-08-24 03:53:27,8270,91369
2024-08-25 03:53:17,8270,91369
2024-08-26 03:53:21,8270,91369
2024-08-27 03:53:11,8270,91369
2024-08-28 03:53:33,8270,91369
2024-08-29 03:53:35,8270,91369
2024-08-30 03:53:30,8270,91369
2024-08-31 03:53:15,8270,91369
2024-09-01 01:39:47,8270,91370
2024-09-01 03:53:17,8270,91370
2024-09-02 03:53:20,8270,91370
2024-09-03 03:53:28,8270,91370
2024-09-04 03:53:30,8270,91370
2024-09-05 03:53:18,8270,91370
2024-09-06 03:53:13,8270,91370
2024-09-07 03:53:33,8270,91370
2024-09-08 03:53:18,8270,91370
2024-09-09 03:53:23,8270,91370
2024-09-10 03:53:31,8270,91370
2024-09-11 03:53:29,8270,91370
2024-09-11 09:33:47,8270,91370
2024-09-11 12:19:42,8270,91370
2024-09-11 22:32:32,8270,91370
2024-09-12 03:53:23,8270,91370
2024-09-13 03:53:17,8270,91370
2024-09-14 03:53:14,8270,91370
2024-09-15 03:53:24,8270,91370
2024-09-16 03:53:25,8270,91370
2024-09-17 03:53:21,8270,91370
2024-09-18 03:53:10,8270,91370
2024-09-19 03:53:18,8270,91370
2024-09-20 03:53:21,8270,91370
2024-09-21 03:53:29,8270,91370
2024-09-22 03:53:17,8270,91370
2024-09-23 03:53:25,8271,91371
2024-09-24 03:53:20,8271,91371
2024-09-25 03:53:14,8271,91371
2024-09-26 03:53:24,8271,91371
2024-09-27 03:53:20,8271,91371
2024-09-28 03:53:12,8271,91371
2024-09-29 03:53:13,8271,91371
2024-09-30 03:53:22,8271,91371
2024-10-01 03:54:36,8271,91371
2024-10-02 03:53:12,8271,91371
2024-10-03 03:53:17,8271,91371
2024-10-04 03:53:13,8271,91371
2024-10-05 03:53:21,8271,91371
2024-10-06 03:53:18,8271,91371
2024-10-07 03:53:12,8271,91371
2024-10-08 03:53:23,8271,91371
